,STATE/UT,YEAR,MONTH,ACCIDENTS
5086,Rajasthan,2004,NOVEMBER,4136
5087,Rajasthan,2004,DECEMBER,4190
5088,Rajasthan,2005,JANUARY,9062
5089,Rajasthan,2005,FEBRUARY,8705
5090,Rajasthan,2005,MARCH,9205
5091,Rajasthan,2005,APRIL,9006
5092,Rajasthan,2005,MAY,9330
5093,Rajasthan,2005,JUNE,5691
5094,Rajasthan,2005,JULY,4235
5095,Rajasthan,2005,AUGUST,4158
5096,Rajasthan,2005,SEPTEMBER,4450
5097,Rajasthan,2005,OCTOBER,4082
5098,Rajasthan,2005,NOVEMBER,3601
5099,Rajasthan,2005,DECEMBER,3955
5100,Rajasthan,2006,JANUARY,4435
5101,Rajasthan,2006,FEBRUARY,4322
5102,Rajasthan,2006,MARCH,4781
5103,Rajasthan,2006,APRIL,4808
5104,Rajasthan,2006,MAY,5082
5105,Rajasthan,2006,JUNE,5029
5106,Rajasthan,2006,JULY,4365
5107,Rajasthan,2006,AUGUST,4891
5108,Rajasthan,2006,SEPTEMBER,4575
5109,Rajasthan,2006,OCTOBER,4320
5110,Rajasthan,2006,NOVEMBER,4007
5111,Rajasthan,2006,DECEMBER,4530
5112,Rajasthan,2007,JANUARY,4855
5113,Rajasthan,2007,FEBRUARY,4527
5114,Rajasthan,2007,MARCH,4911
5115,Rajasthan,2007,APRIL,5348
5116,Rajasthan,2007,MAY,5414
5117,Rajasthan,2007,JUNE,4978
5118,Rajasthan,2007,JULY,4841
5119,Rajasthan,2007,AUGUST,5320
5120,Rajasthan,2007,SEPTEMBER,4850
5121,Rajasthan,2007,OCTOBER,4758
5122,Rajasthan,2007,NOVEMBER,4730
5123,Rajasthan,2007,DECEMBER,4585
5124,Rajasthan,2008,JANUARY,4962
5125,Rajasthan,2008,FEBRUARY,4626
5126,Rajasthan,2008,MARCH,5018
5127,Rajasthan,2008,APRIL,5465
5128,Rajasthan,2008,MAY,5532
5129,Rajasthan,2008,JUNE,5087
5130,Rajasthan,2008,JULY,4947
5131,Rajasthan,2008,AUGUST,5436
5132,Rajasthan,2008,SEPTEMBER,4956
5133,Rajasthan,2008,OCTOBER,4862
5134,Rajasthan,2008,NOVEMBER,4833
5135,Rajasthan,2008,DECEMBER,4685
5136,Rajasthan,2009,JANUARY,4950
5137,Rajasthan,2009,FEBRUARY,4802
5138,Rajasthan,2009,MARCH,4927
5139,Rajasthan,2009,APRIL,4956
5140,Rajasthan,2009,MAY,5406
5141,Rajasthan,2009,JUNE,5241
5142,Rajasthan,2009,JULY,4975
5143,Rajasthan,2009,AUGUST,5227
5144,Rajasthan,2009,SEPTEMBER,5332
5145,Rajasthan,2009,OCTOBER,5288
5146,Rajasthan,2009,NOVEMBER,4723
5147,Rajasthan,2009,DECEMBER,4967
5148,Rajasthan,2010,JANUARY,5498
5149,Rajasthan,2010,FEBRUARY,5199
5150,Rajasthan,2010,MARCH,5727
5151,Rajasthan,2010,APRIL,5663
5152,Rajasthan,2010,MAY,6027
5153,Rajasthan,2010,JUNE,5393
5154,Rajasthan,2010,JULY,5221
5155,Rajasthan,2010,AUGUST,5367
5156,Rajasthan,2010,SEPTEMBER,5349
5157,Rajasthan,2010,OCTOBER,5426
5158,Rajasthan,2010,NOVEMBER,5179
5159,Rajasthan,2010,DECEMBER,4947
5160,Rajasthan,2011,JANUARY,5522
5161,Rajasthan,2011,FEBRUARY,5228
5162,Rajasthan,2011,MARCH,5821
5163,Rajasthan,2011,APRIL,5461
5164,Rajasthan,2011,MAY,6018
5165,Rajasthan,2011,JUNE,5879
5166,Rajasthan,2011,JULY,5706
5167,Rajasthan,2011,AUGUST,5162
5168,Rajasthan,2011,SEPTEMBER,5688
5169,Rajasthan,2011,OCTOBER,5107
5170,Rajasthan,2011,NOVEMBER,4937
5171,Rajasthan,2011,DECEMBER,5344
5172,Rajasthan,2012,JANUARY,5868
5173,Rajasthan,2012,FEBRUARY,5646
5174,Rajasthan,2012,MARCH,5813
5175,Rajasthan,2012,APRIL,5819
5176,Rajasthan,2012,MAY,5896
5177,Rajasthan,2012,JUNE,5646
5178,Rajasthan,2012,JULY,5688
5179,Rajasthan,2012,AUGUST,5815
5180,Rajasthan,2012,SEPTEMBER,5283
5181,Rajasthan,2012,OCTOBER,5444
5182,Rajasthan,2012,NOVEMBER,5367
5183,Rajasthan,2012,DECEMBER,5472
5184,Rajasthan,2013,JANUARY,5881
5185,Rajasthan,2013,FEBRUARY,5337
5186,Rajasthan,2013,MARCH,5741
5187,Rajasthan,2013,APRIL,5599
5188,Rajasthan,2013,MAY,5914
5189,Rajasthan,2013,JUNE,5593
5190,Rajasthan,2013,JULY,5311
5191,Rajasthan,2013,AUGUST,5470
5192,Rajasthan,2013,SEPTEMBER,5597
5193,Rajasthan,2013,OCTOBER,5313
5194,Rajasthan,2013,NOVEMBER,5268
5195,Rajasthan,2013,DECEMBER,5214
5196,Rajasthan,2014,JANUARY,5658
5197,Rajasthan,2014,FEBRUARY,5293
5198,Rajasthan,2014,MARCH,5824
5199,Rajasthan,2014,APRIL,5303
5200,Rajasthan,2014,MAY,5711
5201,Rajasthan,2014,JUNE,5915
5202,Rajasthan,2014,JULY,5719
5203,Rajasthan,2014,AUGUST,5936
5204,Rajasthan,2014,SEPTEMBER,5777
5205,Rajasthan,2014,OCTOBER,5516
5206,Rajasthan,2014,NOVEMBER,5036
5207,Rajasthan,2014,DECEMBER,5562
5208,Sikkim,2001,JANUARY,53
5209,Sikkim,2001,FEBRUARY,52
5210,Sikkim,2001,MARCH,63
5211,Sikkim,2001,APRIL,44
5212,Sikkim,2001,MAY,36
5213,Sikkim,2001,JUNE,55
5214,Sikkim,2001,JULY,50
5215,Sikkim,2001,AUGUST,37
5216,Sikkim,2001,SEPTEMBER,36
5217,Sikkim,2001,OCTOBER,41
5218,Sikkim,2001,NOVEMBER,35
5219,Sikkim,2001,DECEMBER,42
5220,Sikkim,2002,JANUARY,47
5221,Sikkim,2002,FEBRUARY,38
5222,Sikkim,2002,MARCH,56
5223,Sikkim,2002,APRIL,44
5224,Sikkim,2002,MAY,60
5225,Sikkim,2002,JUNE,54
5226,Sikkim,2002,JULY,65
5227,Sikkim,2002,AUGUST,51
5228,Sikkim,2002,SEPTEMBER,54
5229,Sikkim,2002,OCTOBER,42
5230,Sikkim,2002,NOVEMBER,59
5231,Sikkim,2002,DECEMBER,54
5232,Sikkim,2003,JANUARY,73
5233,Sikkim,2003,FEBRUARY,51
5234,Sikkim,2003,MARCH,51
5235,Sikkim,2003,APRIL,45
5236,Sikkim,2003,MAY,57
5237,Sikkim,2003,JUNE,52
5238,Sikkim,2003,JULY,61
5239,Sikkim,2003,AUGUST,51
5240,Sikkim,2003,SEPTEMBER,60
5241,Sikkim,2003,OCTOBER,64
5242,Sikkim,2003,NOVEMBER,61
5243,Sikkim,2003,DECEMBER,50
5244,Sikkim,2004,JANUARY,49
5245,Sikkim,2004,FEBRUARY,42
5246,Sikkim,2004,MARCH,57
5247,Sikkim,2004,APRIL,44
5248,Sikkim,2004,MAY,56
5249,Sikkim,2004,JUNE,58
5250,Sikkim,2004,JULY,54
5251,Sikkim,2004,AUGUST,53
5252,Sikkim,2004,SEPTEMBER,39
5253,Sikkim,2004,OCTOBER,63
5254,Sikkim,2004,NOVEMBER,66
5255,Sikkim,2004,DECEMBER,64
5256,Sikkim,2005,JANUARY,57
5257,Sikkim,2005,FEBRUARY,55
5258,Sikkim,2005,MARCH,53
5259,Sikkim,2005,APRIL,42
5260,Sikkim,2005,MAY,54
5261,Sikkim,2005,JUNE,65
5262,Sikkim,2005,JULY,52
5263,Sikkim,2005,AUGUST,54
5264,Sikkim,2005,SEPTEMBER,59
5265,Sikkim,2005,OCTOBER,61
5266,Sikkim,2005,NOVEMBER,48
5267,Sikkim,2005,DECEMBER,62
5268,Sikkim,2006,JANUARY,70
5269,Sikkim,2006,FEBRUARY,50
5270,Sikkim,2006,MARCH,62
5271,Sikkim,2006,APRIL,67
5272,Sikkim,2006,MAY,74
5273,Sikkim,2006,JUNE,52
5274,Sikkim,2006,JULY,69
5275,Sikkim,2006,AUGUST,55
5276,Sikkim,2006,SEPTEMBER,68
5277,Sikkim,2006,OCTOBER,73
5278,Sikkim,2006,NOVEMBER,80
5279,Sikkim,2006,DECEMBER,73
5280,Sikkim,2007,JANUARY,59
5281,Sikkim,2007,FEBRUARY,85
5282,Sikkim,2007,MARCH,70
5283,Sikkim,2007,APRIL,66
5284,Sikkim,2007,MAY,69
5285,Sikkim,2007,JUNE,67
5286,Sikkim,2007,JULY,51
5287,Sikkim,2007,AUGUST,58
5288,Sikkim,2007,SEPTEMBER,71
5289,Sikkim,2007,OCTOBER,60
5290,Sikkim,2007,NOVEMBER,58
5291,Sikkim,2007,DECEMBER,87
5292,Sikkim,2008,JANUARY,51
5293,Sikkim,2008,FEBRUARY,56
5294,Sikkim,2008,MARCH,66
5295,Sikkim,2008,APRIL,70
5296,Sikkim,2008,MAY,72
5297,Sikkim,2008,JUNE,55
5298,Sikkim,2008,JULY,64
5299,Sikkim,2008,AUGUST,74
5300,Sikkim,2008,SEPTEMBER,78
5301,Sikkim,2008,OCTOBER,65
5302,Sikkim,2008,NOVEMBER,57
5303,Sikkim,2008,DECEMBER,59
5304,Sikkim,2009,JANUARY,68
5305,Sikkim,2009,FEBRUARY,93
5306,Sikkim,2009,MARCH,78
5307,Sikkim,2009,APRIL,61
5308,Sikkim,2009,MAY,77
5309,Sikkim,2009,JUNE,63
5310,Sikkim,2009,JULY,55
5311,Sikkim,2009,AUGUST,76
5312,Sikkim,2009,SEPTEMBER,65
5313,Sikkim,2009,OCTOBER,63
5314,Sikkim,2009,NOVEMBER,72
5315,Sikkim,2009,DECEMBER,94
5316,Sikkim,2010,JANUARY,76
5317,Sikkim,2010,FEBRUARY,66
5318,Sikkim,2010,MARCH,81
5319,Sikkim,2010,APRIL,77
5320,Sikkim,2010,MAY,65
5321,Sikkim,2010,JUNE,68
5322,Sikkim,2010,JULY,72
5323,Sikkim,2010,AUGUST,77
5324,Sikkim,2010,SEPTEMBER,86
5325,Sikkim,2010,OCTOBER,72
5326,Sikkim,2010,NOVEMBER,83
5327,Sikkim,2010,DECEMBER,78
5328,Sikkim,2011,JANUARY,85
5329,Sikkim,2011,FEBRUARY,57
5330,Sikkim,2011,MARCH,81
5331,Sikkim,2011,APRIL,64
5332,Sikkim,2011,MAY,55
5333,Sikkim,2011,JUNE,67
5334,Sikkim,2011,JULY,54
5335,Sikkim,2011,AUGUST,72
5336,Sikkim,2011,SEPTEMBER,50
5337,Sikkim,2011,OCTOBER,78
5338,Sikkim,2011,NOVEMBER,79
5339,Sikkim,2011,DECEMBER,92
5340,Sikkim,2012,JANUARY,83
5341,Sikkim,2012,FEBRUARY,85
5342,Sikkim,2012,MARCH,69
5343,Sikkim,2012,APRIL,72
5344,Sikkim,2012,MAY,82
5345,Sikkim,2012,JUNE,66
5346,Sikkim,2012,JULY,65
5347,Sikkim,2012,AUGUST,70
5348,Sikkim,2012,SEPTEMBER,75
5349,Sikkim,2012,OCTOBER,76
5350,Sikkim,2012,NOVEMBER,64
5351,Sikkim,2012,DECEMBER,81
5352,Sikkim,2013,JANUARY,66
5353,Sikkim,2013,FEBRUARY,50
5354,Sikkim,2013,MARCH,63
5355,Sikkim,2013,APRIL,72
5356,Sikkim,2013,MAY,64
5357,Sikkim,2013,JUNE,70
5358,Sikkim,2013,JULY,69
5359,Sikkim,2013,AUGUST,61
5360,Sikkim,2013,SEPTEMBER,68
5361,Sikkim,2013,OCTOBER,76
5362,Sikkim,2013,NOVEMBER,81
5363,Sikkim,2013,DECEMBER,78
5364,Sikkim,2014,JANUARY,65
5365,Sikkim,2014,FEBRUARY,74
5366,Sikkim,2014,MARCH,81
5367,Sikkim,2014,APRIL,63
5368,Sikkim,2014,MAY,72
5369,Sikkim,2014,JUNE,46
5370,Sikkim,2014,JULY,64
5371,Sikkim,2014,AUGUST,53
5372,Sikkim,2014,SEPTEMBER,54
5373,Sikkim,2014,OCTOBER,60
5374,Sikkim,2014,NOVEMBER,38
5375,Sikkim,2014,DECEMBER,46
5376,Tamil Nadu,2001,JANUARY,1695
5377,Tamil Nadu,2001,FEBRUARY,1737
5378,Tamil Nadu,2001,MARCH,1652
5379,Tamil Nadu,2001,APRIL,1663
5380,Tamil Nadu,2001,MAY,1733
5381,Tamil Nadu,2001,JUNE,1027
5382,Tamil Nadu,2001,JULY,1310
5383,Tamil Nadu,2001,AUGUST,1478
5384,Tamil Nadu,2001,SEPTEMBER,1626
5385,Tamil Nadu,2001,OCTOBER,1439
5386,Tamil Nadu,2001,NOVEMBER,1231
5387,Tamil Nadu,2001,DECEMBER,1330
5388,Tamil Nadu,2002,JANUARY,1237
5389,Tamil Nadu,2002,FEBRUARY,1164
5390,Tamil Nadu,2002,MARCH,1270
5391,Tamil Nadu,2002,APRIL,1194
5392,Tamil Nadu,2002,MAY,1349
5393,Tamil Nadu,2002,JUNE,1363
5394,Tamil Nadu,2002,JULY,1169
5395,Tamil Nadu,2002,AUGUST,1113
5396,Tamil Nadu,2002,SEPTEMBER,1099
5397,Tamil Nadu,2002,OCTOBER,1100
5398,Tamil Nadu,2002,NOVEMBER,1233
5399,Tamil Nadu,2002,DECEMBER,1166
5400,Tamil Nadu,2003,JANUARY,1049
5401,Tamil Nadu,2003,FEBRUARY,955
5402,Tamil Nadu,2003,MARCH,911
5403,Tamil Nadu,2003,APRIL,868
5404,Tamil Nadu,2003,MAY,996
5405,Tamil Nadu,2003,JUNE,908
5406,Tamil Nadu,2003,JULY,873
5407,Tamil Nadu,2003,AUGUST,815
5408,Tamil Nadu,2003,SEPTEMBER,794
5409,Tamil Nadu,2003,OCTOBER,938
5410,Tamil Nadu,2003,NOVEMBER,1065
5411,Tamil Nadu,2003,DECEMBER,1182
5412,Tamil Nadu,2004,JANUARY,1309
5413,Tamil Nadu,2004,FEBRUARY,1309
5414,Tamil Nadu,2004,MARCH,1285
5415,Tamil Nadu,2004,APRIL,1004
5416,Tamil Nadu,2004,MAY,1174
5417,Tamil Nadu,2004,JUNE,1062
5418,Tamil Nadu,2004,JULY,1093
5419,Tamil Nadu,2004,AUGUST,1227
5420,Tamil Nadu,2004,SEPTEMBER,1164
5421,Tamil Nadu,2004,OCTOBER,1201
5422,Tamil Nadu,2004,NOVEMBER,1198
5423,Tamil Nadu,2004,DECEMBER,1348
5424,Tamil Nadu,2005,JANUARY,1266
5425,Tamil Nadu,2005,FEBRUARY,1220
5426,Tamil Nadu,2005,MARCH,1334
5427,Tamil Nadu,2005,APRIL,1114
5428,Tamil Nadu,2005,MAY,1422
5429,Tamil Nadu,2005,JUNE,1302
5430,Tamil Nadu,2005,JULY,1182
5431,Tamil Nadu,2005,AUGUST,1251
5432,Tamil Nadu,2005,SEPTEMBER,1080
5433,Tamil Nadu,2005,OCTOBER,1107
5434,Tamil Nadu,2005,NOVEMBER,1153
5435,Tamil Nadu,2005,DECEMBER,1258
5436,Tamil Nadu,2006,JANUARY,1608
5437,Tamil Nadu,2006,FEBRUARY,1605
5438,Tamil Nadu,2006,MARCH,1389
5439,Tamil Nadu,2006,APRIL,1160
5440,Tamil Nadu,2006,MAY,1280
5441,Tamil Nadu,2006,JUNE,1343
5442,Tamil Nadu,2006,JULY,1201
5443,Tamil Nadu,2006,AUGUST,1252
5444,Tamil Nadu,2006,SEPTEMBER,1226
5445,Tamil Nadu,2006,OCTOBER,1204
5446,Tamil Nadu,2006,NOVEMBER,1227
5447,Tamil Nadu,2006,DECEMBER,1712
5448,Tamil Nadu,2007,JANUARY,1647
5449,Tamil Nadu,2007,FEBRUARY,1570
5450,Tamil Nadu,2007,MARCH,1568
5451,Tamil Nadu,2007,APRIL,1495
5452,Tamil Nadu,2007,MAY,1511
5453,Tamil Nadu,2007,JUNE,1461
5454,Tamil Nadu,2007,JULY,1443
5455,Tamil Nadu,2007,AUGUST,1392
5456,Tamil Nadu,2007,SEPTEMBER,1394
5457,Tamil Nadu,2007,OCTOBER,1393
5458,Tamil Nadu,2007,NOVEMBER,1514
5459,Tamil Nadu,2007,DECEMBER,1643
5460,Tamil Nadu,2008,JANUARY,1799
5461,Tamil Nadu,2008,FEBRUARY,1624
5462,Tamil Nadu,2008,MARCH,1664
5463,Tamil Nadu,2008,APRIL,1555
5464,Tamil Nadu,2008,MAY,1478
5465,Tamil Nadu,2008,JUNE,1483
5466,Tamil Nadu,2008,JULY,1528
5467,Tamil Nadu,2008,AUGUST,1411
5468,Tamil Nadu,2008,SEPTEMBER,1489
5469,Tamil Nadu,2008,OCTOBER,1569
5470,Tamil Nadu,2008,NOVEMBER,1631
5471,Tamil Nadu,2008,DECEMBER,1833
5472,Tamil Nadu,2009,JANUARY,2010
5473,Tamil Nadu,2009,FEBRUARY,1758
5474,Tamil Nadu,2009,MARCH,1834
5475,Tamil Nadu,2009,APRIL,1802
5476,Tamil Nadu,2009,MAY,1912
5477,Tamil Nadu,2009,JUNE,1747
5478,Tamil Nadu,2009,JULY,1683
5479,Tamil Nadu,2009,AUGUST,1754
5480,Tamil Nadu,2009,SEPTEMBER,1694
5481,Tamil Nadu,2009,OCTOBER,1791
5482,Tamil Nadu,2009,NOVEMBER,2071
5483,Tamil Nadu,2009,DECEMBER,1929
5484,Tamil Nadu,2010,JANUARY,2213
5485,Tamil Nadu,2010,FEBRUARY,2123
5486,Tamil Nadu,2010,MARCH,2284
5487,Tamil Nadu,2010,APRIL,2060
5488,Tamil Nadu,2010,MAY,2171
5489,Tamil Nadu,2010,JUNE,2320
5490,Tamil Nadu,2010,JULY,2022
5491,Tamil Nadu,2010,AUGUST,1914
5492,Tamil Nadu,2010,SEPTEMBER,1862
5493,Tamil Nadu,2010,OCTOBER,1929
5494,Tamil Nadu,2010,NOVEMBER,2131
5495,Tamil Nadu,2010,DECEMBER,2387
5496,Tamil Nadu,2011,JANUARY,2045
5497,Tamil Nadu,2011,FEBRUARY,2088
5498,Tamil Nadu,2011,MARCH,2145
5499,Tamil Nadu,2011,APRIL,1905
5500,Tamil Nadu,2011,MAY,2178
5501,Tamil Nadu,2011,JUNE,2189
5502,Tamil Nadu,2011,JULY,1842
5503,Tamil Nadu,2011,AUGUST,1948
5504,Tamil Nadu,2011,SEPTEMBER,1879
5505,Tamil Nadu,2011,OCTOBER,1909
5506,Tamil Nadu,2011,NOVEMBER,2150
5507,Tamil Nadu,2011,DECEMBER,2235
5508,Tamil Nadu,2012,JANUARY,2101
5509,Tamil Nadu,2012,FEBRUARY,2030
5510,Tamil Nadu,2012,MARCH,2100
5511,Tamil Nadu,2012,APRIL,2066
5512,Tamil Nadu,2012,MAY,2380
5513,Tamil Nadu,2012,JUNE,2167
5514,Tamil Nadu,2012,JULY,2037
5515,Tamil Nadu,2012,AUGUST,1759
5516,Tamil Nadu,2012,SEPTEMBER,1670
5517,Tamil Nadu,2012,OCTOBER,1803
5518,Tamil Nadu,2012,NOVEMBER,2055
5519,Tamil Nadu,2012,DECEMBER,2310
5520,Tamil Nadu,2013,JANUARY,2290
5521,Tamil Nadu,2013,FEBRUARY,2150
5522,Tamil Nadu,2013,MARCH,2235
5523,Tamil Nadu,2013,APRIL,2225
5524,Tamil Nadu,2013,MAY,2554
5525,Tamil Nadu,2013,JUNE,2227
5526,Tamil Nadu,2013,JULY,2035
5527,Tamil Nadu,2013,AUGUST,1951
5528,Tamil Nadu,2013,SEPTEMBER,1871
5529,Tamil Nadu,2013,OCTOBER,1922
5530,Tamil Nadu,2013,NOVEMBER,2149
5531,Tamil Nadu,2013,DECEMBER,2366
5532,Tamil Nadu,2014,JANUARY,2550
5533,Tamil Nadu,2014,FEBRUARY,2311
5534,Tamil Nadu,2014,MARCH,2217
5535,Tamil Nadu,2014,APRIL,2067
5536,Tamil Nadu,2014,MAY,2265
5537,Tamil Nadu,2014,JUNE,2209
5538,Tamil Nadu,2014,JULY,2086
5539,Tamil Nadu,2014,AUGUST,2017
5540,Tamil Nadu,2014,SEPTEMBER,1824
5541,Tamil Nadu,2014,OCTOBER,2023
5542,Tamil Nadu,2014,NOVEMBER,2170
5543,Tamil Nadu,2014,DECEMBER,2325
5544,Tripura,2001,JANUARY,78
5545,Tripura,2001,FEBRUARY,88
5546,Tripura,2001,MARCH,83
5547,Tripura,2001,APRIL,74
5548,Tripura,2001,MAY,94
5549,Tripura,2001,JUNE,84
5550,Tripura,2001,JULY,86
5551,Tripura,2001,AUGUST,81
5552,Tripura,2001,SEPTEMBER,82
5553,Tripura,2001,OCTOBER,74
5554,Tripura,2001,NOVEMBER,84
5555,Tripura,2001,DECEMBER,95
5556,Tripura,2002,JANUARY,87
5557,Tripura,2002,FEBRUARY,76
5558,Tripura,2002,MARCH,79
5559,Tripura,2002,APRIL,106
5560,Tripura,2002,MAY,111
5561,Tripura,2002,JUNE,121
5562,Tripura,2002,JULY,85
5563,Tripura,2002,AUGUST,97
5564,Tripura,2002,SEPTEMBER,68
5565,Tripura,2002,OCTOBER,94
5566,Tripura,2002,NOVEMBER,96
5567,Tripura,2002,DECEMBER,97
5568,Tripura,2003,JANUARY,80
5569,Tripura,2003,FEBRUARY,87
5570,Tripura,2003,MARCH,78
5571,Tripura,2003,APRIL,91
5572,Tripura,2003,MAY,120
5573,Tripura,2003,JUNE,106
5574,Tripura,2003,JULY,113
5575,Tripura,2003,AUGUST,106
5576,Tripura,2003,SEPTEMBER,84
5577,Tripura,2003,OCTOBER,105
5578,Tripura,2003,NOVEMBER,106
5579,Tripura,2003,DECEMBER,110
5580,Tripura,2004,JANUARY,113
5581,Tripura,2004,FEBRUARY,99
5582,Tripura,2004,MARCH,103
5583,Tripura,2004,APRIL,97
5584,Tripura,2004,MAY,115
5585,Tripura,2004,JUNE,122
5586,Tripura,2004,JULY,110
5587,Tripura,2004,AUGUST,81
5588,Tripura,2004,SEPTEMBER,81
5589,Tripura,2004,OCTOBER,105
5590,Tripura,2004,NOVEMBER,114
5591,Tripura,2004,DECEMBER,112
5592,Tripura,2005,JANUARY,120
5593,Tripura,2005,FEBRUARY,94
5594,Tripura,2005,MARCH,96
5595,Tripura,2005,APRIL,89
5596,Tripura,2005,MAY,129
5597,Tripura,2005,JUNE,141
5598,Tripura,2005,JULY,106
5599,Tripura,2005,AUGUST,93
5600,Tripura,2005,SEPTEMBER,112
5601,Tripura,2005,OCTOBER,99
5602,Tripura,2005,NOVEMBER,124
5603,Tripura,2005,DECEMBER,129
5604,Tripura,2006,JANUARY,108
5605,Tripura,2006,FEBRUARY,118
5606,Tripura,2006,MARCH,149
5607,Tripura,2006,APRIL,124
5608,Tripura,2006,MAY,100
5609,Tripura,2006,JUNE,116
5610,Tripura,2006,JULY,124
5611,Tripura,2006,AUGUST,115
5612,Tripura,2006,SEPTEMBER,110
5613,Tripura,2006,OCTOBER,135
5614,Tripura,2006,NOVEMBER,116
5615,Tripura,2006,DECEMBER,146
5616,Tripura,2007,JANUARY,133
5617,Tripura,2007,FEBRUARY,116
5618,Tripura,2007,MARCH,124
5619,Tripura,2007,APRIL,134
5620,Tripura,2007,MAY,148
5621,Tripura,2007,JUNE,136
5622,Tripura,2007,JULY,119
5623,Tripura,2007,AUGUST,118
5624,Tripura,2007,SEPTEMBER,131
5625,Tripura,2007,OCTOBER,104
5626,Tripura,2007,NOVEMBER,116
5627,Tripura,2007,DECEMBER,143
5628,Tripura,2008,JANUARY,138
5629,Tripura,2008,FEBRUARY,126
5630,Tripura,2008,MARCH,138
5631,Tripura,2008,APRIL,119
5632,Tripura,2008,MAY,133
5633,Tripura,2008,JUNE,125
5634,Tripura,2008,JULY,143
5635,Tripura,2008,AUGUST,73
5636,Tripura,2008,SEPTEMBER,81
5637,Tripura,2008,OCTOBER,108
5638,Tripura,2008,NOVEMBER,116
5639,Tripura,2008,DECEMBER,109
5640,Tripura,2009,JANUARY,99
5641,Tripura,2009,FEBRUARY,112
5642,Tripura,2009,MARCH,101
5643,Tripura,2009,APRIL,134
5644,Tripura,2009,MAY,115
5645,Tripura,2009,JUNE,137
5646,Tripura,2009,JULY,124
5647,Tripura,2009,AUGUST,101
5648,Tripura,2009,SEPTEMBER,91
5649,Tripura,2009,OCTOBER,99
5650,Tripura,2009,NOVEMBER,133
5651,Tripura,2009,DECEMBER,137
5652,Tripura,2010,JANUARY,86
5653,Tripura,2010,FEBRUARY,108
5654,Tripura,2010,MARCH,128
5655,Tripura,2010,APRIL,127
5656,Tripura,2010,MAY,125
5657,Tripura,2010,JUNE,145
5658,Tripura,2010,JULY,148
5659,Tripura,2010,AUGUST,128
5660,Tripura,2010,SEPTEMBER,95
5661,Tripura,2010,OCTOBER,129
5662,Tripura,2010,NOVEMBER,136
5663,Tripura,2010,DECEMBER,124
5664,Tripura,2011,JANUARY,114
5665,Tripura,2011,FEBRUARY,118
5666,Tripura,2011,MARCH,119
5667,Tripura,2011,APRIL,124
5668,Tripura,2011,MAY,135
5669,Tripura,2011,JUNE,133
5670,Tripura,2011,JULY,112
5671,Tripura,2011,AUGUST,100
5672,Tripura,2011,SEPTEMBER,115
5673,Tripura,2011,OCTOBER,125
5674,Tripura,2011,NOVEMBER,149
5675,Tripura,2011,DECEMBER,151
5676,Tripura,2012,JANUARY,112
5677,Tripura,2012,FEBRUARY,152
5678,Tripura,2012,MARCH,122
5679,Tripura,2012,APRIL,137
5680,Tripura,2012,MAY,127
5681,Tripura,2012,JUNE,138
5682,Tripura,2012,JULY,108
5683,Tripura,2012,AUGUST,123
5684,Tripura,2012,SEPTEMBER,82
5685,Tripura,2012,OCTOBER,118
5686,Tripura,2012,NOVEMBER,125
5687,Tripura,2012,DECEMBER,111
5688,Tripura,2013,JANUARY,84
5689,Tripura,2013,FEBRUARY,91
5690,Tripura,2013,MARCH,118
5691,Tripura,2013,APRIL,102
5692,Tripura,2013,MAY,167
5693,Tripura,2013,JUNE,120
5694,Tripura,2013,JULY,94
5695,Tripura,2013,AUGUST,81
5696,Tripura,2013,SEPTEMBER,104
5697,Tripura,2013,OCTOBER,112
5698,Tripura,2013,NOVEMBER,97
5699,Tripura,2013,DECEMBER,127
5700,Tripura,2014,JANUARY,58
5701,Tripura,2014,FEBRUARY,43
5702,Tripura,2014,MARCH,65
5703,Tripura,2014,APRIL,64
5704,Tripura,2014,MAY,77
5705,Tripura,2014,JUNE,62
5706,Tripura,2014,JULY,61
5707,Tripura,2014,AUGUST,72
5708,Tripura,2014,SEPTEMBER,69
5709,Tripura,2014,OCTOBER,83
5710,Tripura,2014,NOVEMBER,76
5711,Tripura,2014,DECEMBER,71
5712,Uttar Pradesh,2001,JANUARY,897
5713,Uttar Pradesh,2001,FEBRUARY,908
5714,Uttar Pradesh,2001,MARCH,948
5715,Uttar Pradesh,2001,APRIL,1039
5716,Uttar Pradesh,2001,MAY,952
5717,Uttar Pradesh,2001,JUNE,972
5718,Uttar Pradesh,2001,JULY,915
5719,Uttar Pradesh,2001,AUGUST,990
5720,Uttar Pradesh,2001,SEPTEMBER,953
5721,Uttar Pradesh,2001,OCTOBER,823
5722,Uttar Pradesh,2001,NOVEMBER,935
5723,Uttar Pradesh,2001,DECEMBER,1098
5724,Uttar Pradesh,2002,JANUARY,894
5725,Uttar Pradesh,2002,FEBRUARY,932
5726,Uttar Pradesh,2002,MARCH,942
5727,Uttar Pradesh,2002,APRIL,1041
5728,Uttar Pradesh,2002,MAY,911
5729,Uttar Pradesh,2002,JUNE,854
5730,Uttar Pradesh,2002,JULY,915
5731,Uttar Pradesh,2002,AUGUST,919
5732,Uttar Pradesh,2002,SEPTEMBER,922
5733,Uttar Pradesh,2002,OCTOBER,961
5734,Uttar Pradesh,2002,NOVEMBER,940
5735,Uttar Pradesh,2002,DECEMBER,1006
